sigla_uf,situacao_domicilio,comodos,condicao_domicilio,banheiros,moradores,homens,mulheres,agua,coleta_lixo,iluminacao,radio,geladeira,videocassete,maquina_lavar,microondas,telefone,computador,televisores,automoveis,ar_condicionado,iluminacao_publica,pavimentacao,rendimento
GO,1,5,3,1,1,0,1,1,1,1,1,1,2,2,2,2,2,1,0,0,1,3,196
SP,1,8,1,2,4,2,2,1,1,1,1,1,1,1,1,1,2,2,0,0,4,1,1180
PB,1,6,2,0,7,4,3,3,1,1,1,1,2,2,2,2,2,1,0,0,7,2,36
BA,1,5,1,1,4,3,1,1,2,1,1,1,2,2,2,2,2,1,0,0,4,2,380
GO,1,6,1,1,6,5,1,1,1,1,1,1,2,2,2,2,2,1,0,0,6,1,1511
MG,1,2,1,0,3,2,1,1,1,1,2,1,1,2,2,2,2,1,0,0,3,1,350
RS,1,9,1,1,4,1,3,1,1,1,1,1,1,1,1,1,2,3,1,1,4,1,1220
BA,1,6,1,0,5,2,3,1,2,1,2,2,2,2,2,2,2,1,0,0,5,1,310
MG,1,7,1,2,3,1,2,1,1,1,1,1,2,2,2,2,1,1,1,0,3,1,2390
PB,2,3,1,0,4,2,2,3,7,1,1,2,2,2,2,2,2,0,0,0,4,3,75
BA,2,6,1,0,2,1,1,2,3,2,1,2,2,2,2,2,2,0,0,0,2,3,151
GO,1,4,1,1,4,3,1,1,1,1,1,1,2,2,2,2,2,1,0,0,4,1,321
SP,2,9,1,2,5,3,2,2,3,1,1,1,1,1,1,1,2,3,2,0,5,3,9000
BA,1,5,1,0,4,3,1,1,3,2,1,1,2,2,2,2,2,1,0,0,4,3,90
MG,1,4,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,1,1500
PR,1,10,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,10000
SP,2,6,4,0,4,2,2,2,3,1,1,1,2,2,2,2,2,1,0,0,4,3,200
SP,1,4,1,1,3,2,1,1,1,1,1,1,1,2,2,1,2,2,1,0,3,1,2250
MT,2,8,4,1,9,6,3,2,4,2,1,2,2,2,2,2,2,0,0,0,9,3,712
RS,1,3,1,1,1,0,1,1,1,1,1,1,2,2,2,2,2,2,0,0,1,3,761
GO,1,7,1,1,4,2,2,1,1,1,1,1,2,2,2,2,2,1,1,0,4,1,890
SP,1,6,2,1,3,2,1,1,2,1,1,1,1,1,1,1,1,2,1,0,3,1,1800
PE,2,5,5,0,4,3,1,2,3,1,1,2,2,2,2,2,2,1,0,0,4,,30
GO,2,12,1,2,6,4,2,2,3,1,1,1,2,2,2,2,2,1,0,0,6,3,1053
RN,2,5,1,0,5,2,3,3,5,2,1,2,2,2,2,2,2,0,0,0,5,3,147
SP,1,4,3,1,2,0,2,1,1,1,1,1,2,2,2,1,2,1,0,0,2,1,640
RJ,1,5,1,1,2,1,1,2,2,1,1,1,1,2,2,1,2,1,1,0,2,1,450
SP,2,5,4,1,8,3,5,2,3,1,1,1,2,2,2,2,2,1,0,0,8,3,540
RJ,1,6,5,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,0,0,2,1,50
MG,1,2,1,1,1,0,1,1,1,1,2,2,2,2,2,2,2,1,0,0,1,3,151
CE,1,7,1,2,5,0,5,1,1,1,2,1,2,2,2,1,2,1,0,0,5,1,551
PB,2,5,1,0,11,4,7,3,5,1,1,2,2,2,2,2,2,1,0,0,11,3,220
BA,1,5,1,0,3,2,1,1,1,1,1,1,2,2,2,2,2,1,0,0,3,3,453
PE,2,7,1,1,4,3,1,1,5,1,1,2,2,2,2,2,2,1,1,0,4,,311
MA,2,4,1,0,2,1,1,2,5,2,2,2,2,2,2,2,2,0,0,0,2,3,20
SP,1,6,2,1,5,2,3,1,1,1,1,1,2,1,1,1,2,1,0,0,5,1,1125
SP,1,6,1,1,7,2,5,1,1,1,1,1,1,1,1,1,2,3,0,0,7,1,900
MG,1,9,1,2,2,1,1,1,1,1,1,1,2,1,2,1,2,2,0,1,2,1,180
SC,1,4,1,1,1,0,1,2,1,1,1,1,2,2,2,2,2,1,0,0,1,,200
ES,1,6,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2300
MS,1,6,1,1,6,5,1,1,1,1,1,1,2,1,2,2,2,1,0,0,6,3,500
SE,1,6,1,1,7,2,5,1,1,1,1,1,2,2,2,2,2,1,0,0,7,1,498
MA,1,10,1,2,3,1,2,1,5,1,2,1,2,2,2,1,2,2,0,1,3,1,302
SP,1,4,1,1,5,2,3,1,1,1,1,1,2,2,2,2,2,0,0,0,5,9,400
SP,2,4,2,1,2,1,1,1,1,1,1,1,2,2,2,1,2,1,0,0,2,1,640
MG,1,5,1,1,5,3,2,1,1,1,1,1,2,2,1,2,2,1,0,0,5,1,300
RS,1,4,1,1,3,2,1,1,1,1,1,1,2,2,2,2,2,1,1,0,3,1,400
PR,2,3,2,1,3,1,2,2,3,1,1,1,2,2,2,2,2,1,0,0,3,3,200
DF,1,5,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,0,0,2,3,400
PR,1,5,1,1,3,1,2,1,1,1,1,1,2,1,2,1,2,1,0,0,3,2,2000
MT,1,8,1,1,5,2,3,1,1,1,2,1,2,1,2,2,2,1,0,0,5,1,500
RS,1,6,3,1,1,1,0,1,1,1,1,1,1,2,2,2,2,1,1,0,1,1,2000
SP,1,8,3,2,6,1,5,1,1,1,1,1,2,1,2,2,2,2,0,0,6,1,1438
CE,1,5,1,1,3,2,1,1,2,1,1,1,2,2,2,2,2,2,0,0,3,3,300
SP,1,5,3,1,5,4,1,1,1,1,1,2,2,2,2,2,2,1,0,0,5,1,421
PE,1,5,1,1,5,2,3,1,1,1,1,1,2,2,2,2,2,1,0,0,5,,151
MG,2,7,1,0,6,4,2,3,5,1,1,2,2,2,2,2,2,1,0,0,6,3,383
SP,1,8,1,3,6,2,4,1,1,1,1,1,2,2,2,2,2,2,1,0,6,3,1065
SP,1,4,1,1,4,2,2,1,1,1,1,1,1,2,2,2,2,2,0,0,4,3,250
MG,2,7,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,2,1,0,2,3,847
MG,2,7,1,1,12,4,8,2,3,1,1,1,2,2,2,2,2,1,0,0,12,3,722
MT,1,3,1,1,1,1,0,1,1,1,1,1,2,2,2,2,2,1,1,0,1,1,151
SP,1,7,1,3,8,2,6,1,1,1,1,1,1,1,1,1,1,3,1,0,8,1,3610
PA,1,5,1,1,3,2,1,1,1,1,1,1,1,2,2,1,2,2,0,0,3,1,700
MA,1,3,1,0,3,2,1,1,5,1,1,2,2,2,2,2,2,1,0,0,3,3,50
SP,1,5,3,1,8,2,6,1,1,1,1,1,2,2,1,2,2,2,0,0,8,1,550
RJ,1,13,1,1,4,2,2,1,1,1,1,1,1,1,2,2,2,2,0,0,4,2,805
MG,1,7,1,1,5,3,2,1,1,1,1,1,2,2,2,1,2,1,0,0,5,3,402
RJ,1,4,1,1,1,0,1,1,1,1,1,1,2,1,2,2,1,2,0,1,1,1,151
RJ,1,5,3,1,4,3,1,1,1,1,1,1,1,1,2,2,2,2,1,0,4,1,751
PE,1,6,1,1,9,2,7,1,1,1,1,1,2,2,2,2,2,1,0,0,9,,240
MG,1,10,1,1,2,0,2,1,1,1,1,1,1,2,2,1,2,2,0,0,2,1,2450
MA,1,4,2,1,5,1,4,1,3,1,1,1,2,2,2,2,2,1,0,0,5,2,600
SE,1,1,3,0,1,0,1,1,1,1,1,2,2,2,2,2,2,0,0,0,1,1,45
RJ,1,6,1,2,3,1,2,1,1,1,1,1,2,1,2,2,1,1,0,0,3,1,1572
RN,2,6,1,0,3,2,1,2,3,1,1,1,2,2,2,2,2,1,0,0,3,3,100
PR,1,6,1,0,6,4,2,1,1,1,1,2,2,2,2,2,2,1,1,0,6,3,680
MG,1,2,1,0,3,2,1,2,1,1,2,2,2,2,2,2,2,0,0,0,3,3,150
SP,1,5,3,1,4,3,1,1,1,1,1,1,1,1,1,1,1,2,1,0,4,1,1580
SP,1,3,5,1,5,1,4,1,1,1,1,1,1,2,2,1,2,1,0,0,5,9,170
MG,2,4,1,1,1,1,0,2,5,1,1,1,2,2,2,2,2,0,0,0,1,3,150
PR,1,4,1,1,4,1,3,1,1,1,1,1,1,2,2,1,2,1,0,0,4,1,800
SP,1,5,1,1,3,1,2,1,1,1,1,1,1,1,1,1,2,2,0,0,3,1,800
MG,1,4,1,1,14,8,6,1,3,1,1,2,2,2,2,2,2,1,0,0,14,1,301
GO,2,6,4,0,5,2,3,2,3,2,1,2,2,2,2,2,2,0,0,0,5,3,300
GO,1,6,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,1,0,0,2,1,386
SP,2,4,4,1,3,2,1,2,3,1,1,1,2,2,2,2,2,1,0,0,3,3,200
SP,1,4,2,1,3,1,2,1,1,1,1,1,2,2,2,2,2,1,0,0,3,1,366
RN,1,6,3,1,3,2,1,1,1,1,1,1,2,2,2,2,2,1,0,0,3,1,685
RJ,1,7,3,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,7000
PR,1,16,1,3,4,2,2,1,1,1,1,1,1,1,1,1,1,3,2,0,4,3,2300
SP,1,10,1,3,4,2,2,1,1,1,1,1,1,1,1,1,1,3,2,0,4,1,3700
BA,1,6,1,1,5,2,3,1,1,1,1,1,2,2,2,1,2,1,1,0,5,1,1179
MS,1,5,1,1,4,3,1,1,1,1,1,1,1,1,2,2,2,1,1,1,4,1,2300
CE,1,5,1,1,3,2,1,1,2,1,2,1,2,2,2,2,2,1,0,0,3,1,200
SP,1,5,1,1,4,3,1,1,1,1,1,1,1,1,2,2,2,1,1,0,4,1,1680
SP,1,3,3,1,2,0,2,1,1,1,1,1,1,2,2,1,2,1,0,0,2,1,300
RJ,1,4,3,1,6,2,4,1,1,1,1,1,1,2,2,1,2,1,0,0,6,1,151
SP,1,9,1,1,5,3,2,1,1,1,1,1,2,2,2,2,2,1,0,0,5,1,1051
MG,1,7,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,0,2,1,151
SP,1,4,1,1,6,4,2,1,1,1,1,1,1,2,2,2,2,1,0,0,6,1,1487
SP,1,6,1,1,6,1,5,1,1,1,1,1,1,1,1,1,2,4,1,0,6,9,2700
RJ,1,6,1,1,2,0,2,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,430
GO,1,5,2,1,3,1,2,1,1,1,1,1,1,2,2,1,2,2,0,0,3,1,678
PB,2,6,1,0,9,5,4,3,7,1,1,2,2,2,2,2,2,1,0,0,9,3,270
SP,1,3,3,1,4,1,3,1,1,1,1,1,1,2,2,1,2,1,0,0,4,1,980
MG,2,7,1,1,6,4,2,2,3,1,1,1,2,2,2,2,2,1,0,0,6,3,351
BA,2,8,1,1,2,0,2,3,5,2,1,2,2,2,2,2,2,0,0,0,2,3,300
MG,1,7,1,1,3,2,1,1,1,1,1,1,1,2,2,1,2,2,0,0,3,1,550
MA,2,4,5,0,8,5,3,1,5,1,2,2,2,2,2,2,2,0,0,0,8,3,120
MG,1,9,5,1,6,3,3,1,2,1,1,1,2,2,2,2,2,1,1,0,6,1,1451
BA,2,5,1,0,7,3,4,2,5,1,2,2,2,2,2,2,2,1,0,0,7,3,135
RJ,1,4,1,0,4,3,1,3,1,1,1,1,2,2,2,2,2,2,0,0,4,2,551
PE,1,8,1,2,3,2,1,1,1,1,1,1,1,2,2,1,2,2,1,0,3,,770
SP,1,4,3,1,4,3,1,1,1,1,1,1,1,1,2,1,1,1,0,0,4,1,800
PE,2,5,1,1,4,3,1,3,3,1,1,1,2,2,2,2,2,0,0,0,4,,453
BA,1,3,1,1,4,2,2,3,5,2,2,2,2,2,2,2,2,0,0,0,4,3,239
SP,1,5,3,1,3,2,1,1,1,1,1,1,2,2,2,2,2,1,0,0,3,1,800
PB,1,10,1,3,1,0,1,1,1,1,1,1,1,1,2,1,2,3,1,1,1,1,3000
MT,2,1,1,0,8,4,4,2,5,2,2,2,2,2,2,2,2,0,0,0,8,3,151
SP,1,5,1,2,3,1,2,1,1,1,1,1,1,1,1,1,2,2,0,0,3,1,2012
RJ,1,6,1,1,4,3,1,2,1,1,1,1,2,2,2,2,2,0,0,0,4,1,453
RS,2,5,3,1,6,2,4,2,3,1,1,1,2,2,2,2,2,1,0,0,6,3,50
SP,1,13,1,6,5,3,2,1,1,1,1,1,1,1,1,1,1,3,2,1,5,9,7000
SP,1,3,1,1,3,2,1,1,1,1,2,1,1,2,1,2,2,1,0,0,3,3,150
ES,1,4,1,1,4,2,2,1,4,1,1,1,2,2,2,2,2,2,0,0,4,3,220
MG,1,7,1,1,7,3,4,1,1,1,1,1,1,2,2,2,2,2,0,0,7,1,1012
RJ,1,7,3,2,4,2,2,2,1,1,1,1,1,1,2,2,2,2,0,0,4,3,800
SP,1,5,1,1,3,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1,3,1,919
SC,1,7,2,1,3,2,1,1,1,1,1,1,1,2,2,1,1,2,1,0,3,,990
GO,1,2,4,0,5,4,1,2,1,1,1,1,2,2,2,2,2,1,0,0,5,3,250
DF,1,14,1,5,6,3,3,1,1,1,1,1,1,1,1,1,1,2,2,0,6,1,6800
RJ,1,4,3,1,3,1,2,1,1,1,1,1,2,1,2,2,2,1,0,0,3,1,200
BA,2,4,1,0,3,2,1,1,5,1,2,2,2,2,2,2,2,0,0,0,3,3,260
CE,1,8,1,3,2,1,1,1,1,1,2,1,2,2,2,1,2,2,0,0,2,1,600
MA,1,4,1,1,3,1,2,1,1,1,1,1,2,2,2,1,2,2,1,1,3,1,1742
SP,1,3,5,1,3,1,2,1,1,1,1,1,1,2,1,2,2,1,1,0,3,1,900
SP,1,3,5,1,2,1,1,1,1,1,1,1,2,1,2,2,2,0,0,0,2,1,900
SP,1,2,3,1,1,1,0,1,1,1,2,1,2,1,2,2,2,1,0,0,1,1,400
DF,1,7,1,2,5,2,3,1,1,1,1,1,2,1,2,1,1,2,1,0,5,1,1400
MG,1,6,1,1,3,2,1,1,3,1,1,1,2,2,2,2,2,1,0,0,3,9,311
RS,1,5,3,1,4,2,2,1,1,1,1,2,1,1,2,2,2,1,1,0,4,1,70
MG,2,7,1,1,5,3,2,2,3,1,1,1,2,2,2,2,2,1,1,0,5,3,711
PE,1,4,1,1,3,1,2,1,1,1,1,1,1,2,2,2,2,1,0,0,3,,180
CE,2,4,1,0,5,3,2,3,3,1,1,2,2,2,2,2,2,1,0,0,5,3,100
MG,2,6,4,1,4,2,2,2,3,1,1,1,2,2,2,2,2,1,0,0,4,3,453
RS,2,2,4,0,7,2,5,2,3,2,2,2,2,2,2,2,2,0,0,0,7,3,83
PA,1,3,3,0,4,1,3,1,1,1,2,1,2,2,2,2,2,1,0,0,4,1,151
RS,1,7,3,1,2,1,1,1,1,1,1,1,2,1,2,2,2,2,0,0,2,1,275
SC,1,7,1,2,3,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,,1500
MG,1,9,2,2,3,0,3,1,1,1,1,1,1,1,2,1,1,2,1,0,3,1,2000
PB,2,5,1,1,4,2,2,3,5,1,1,2,2,2,2,2,2,0,0,0,4,3,604
SP,1,5,1,1,4,3,1,1,1,1,1,1,1,2,1,2,2,1,0,0,4,1,480
BA,2,4,1,0,4,1,3,2,5,2,1,2,2,2,2,2,2,0,0,0,4,3,180
MG,1,9,1,1,3,0,3,1,1,1,1,1,1,2,1,1,2,2,0,0,3,1,2574
PI,2,3,1,0,6,5,1,3,7,2,1,2,2,2,2,2,2,0,0,0,6,3,231
SC,1,6,1,1,4,2,2,1,1,1,1,2,2,2,2,2,2,1,0,0,4,,250
CE,2,7,1,0,7,4,3,2,4,1,1,1,2,2,2,2,2,1,0,0,7,3,967
RJ,1,6,1,2,4,2,2,1,1,1,1,1,1,2,2,2,2,1,0,0,4,3,867
SP,1,5,1,2,3,1,2,1,1,1,1,1,1,1,1,1,2,1,1,0,3,9,1280
PR,1,3,2,1,2,1,1,1,1,1,1,1,1,2,2,2,2,1,0,0,2,3,371
SC,1,5,2,1,3,2,1,1,1,1,1,1,2,2,2,1,2,1,1,0,3,,1059
SP,1,7,1,2,5,2,3,1,1,1,1,1,1,1,1,1,2,2,1,0,5,1,1510
PE,1,2,1,1,5,3,2,1,1,1,2,2,2,2,2,2,2,0,0,0,5,,50
MG,1,8,1,2,4,2,2,1,1,1,1,1,1,1,1,1,2,2,1,0,4,1,2000
RS,1,7,1,1,4,1,3,3,2,1,1,1,1,1,2,1,2,2,1,0,4,3,954
MG,1,9,1,2,4,3,1,1,1,1,1,1,1,1,1,1,1,2,1,0,4,1,3645
PE,2,5,1,1,1,0,1,1,6,1,2,1,2,2,2,2,2,0,0,0,1,,302
PE,1,3,1,1,6,4,2,3,1,1,2,2,2,2,2,2,2,1,0,0,6,,240
PR,1,9,1,1,5,3,2,1,1,1,1,1,2,2,2,1,2,2,0,0,5,1,831
SC,1,6,3,1,1,1,0,1,1,1,1,1,1,1,1,2,2,1,2,0,1,,3000
MG,2,5,1,1,3,2,1,2,3,1,1,1,2,1,2,2,2,1,0,0,3,3,151
ES,2,10,4,2,5,2,3,2,3,1,1,1,2,1,2,2,2,1,1,0,5,3,301
RJ,1,5,1,1,4,2,2,1,1,1,1,1,1,1,2,2,2,2,0,0,4,1,487
SP,1,5,6,1,3,1,2,2,3,1,1,1,1,2,2,2,2,1,1,0,3,9,450
BA,1,3,1,0,6,2,4,1,1,2,1,2,2,2,2,2,2,1,0,0,6,2,100
CE,1,5,1,1,2,1,1,2,2,1,1,1,2,2,2,1,2,2,0,0,2,1,300
PB,1,6,5,1,3,1,2,1,6,1,1,1,1,1,1,1,2,2,1,0,3,1,1734
RJ,1,8,1,2,1,1,0,2,1,1,1,1,2,2,2,2,2,1,1,0,1,1,2000
SP,1,6,1,1,6,4,2,1,1,1,1,1,2,1,2,2,2,1,1,0,6,1,1850
MG,1,8,1,2,4,1,3,1,1,1,1,1,2,2,2,2,1,1,1,0,4,1,450
BA,1,5,1,1,5,2,3,1,1,1,1,2,2,2,2,2,2,1,0,0,5,3,551
PE,1,8,1,2,5,3,2,1,1,1,1,1,1,2,2,1,2,2,1,1,5,,1030
AM,1,7,2,3,3,2,1,1,1,1,1,1,2,1,2,1,2,2,1,1,3,1,2891
GO,1,5,1,1,5,1,4,1,1,1,1,2,2,2,2,2,2,1,0,0,5,1,402
PI,2,3,1,0,6,4,2,3,7,2,1,2,2,2,2,2,2,0,0,0,6,3,30
DF,1,7,1,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,0,0,2,1,200
PA,1,8,1,1,5,1,4,1,1,1,1,1,2,2,2,1,2,2,0,0,5,3,1072
MA,2,4,1,0,2,1,1,3,5,2,2,2,2,2,2,2,2,0,0,0,2,3,128
RS,1,3,3,1,1,0,1,1,1,1,1,1,2,2,2,2,2,0,0,0,1,1,151
BA,2,6,1,0,4,2,2,3,5,2,1,2,2,2,2,2,2,0,0,0,4,3,120
ES,1,5,1,1,2,1,1,1,5,1,1,1,2,2,2,2,2,1,0,0,2,3,240
PA,2,4,1,0,5,3,2,1,3,1,1,1,2,2,2,2,2,0,0,0,5,3,250
SP,1,5,1,1,3,0,3,1,1,1,1,1,2,2,2,1,2,1,0,0,3,1,1436
SC,1,8,1,2,2,1,1,1,1,1,1,1,2,1,2,1,2,2,0,0,2,,451
SP,1,3,5,1,3,2,1,1,1,1,1,1,1,1,1,2,2,1,1,0,3,1,1500
PR,2,5,4,1,3,1,2,2,3,1,1,1,2,2,2,2,2,1,0,0,3,3,251
AL,1,5,1,0,5,2,3,3,5,1,2,2,2,2,2,2,2,1,0,0,5,3,151
RJ,1,4,3,1,1,0,1,1,1,1,1,1,2,2,2,2,2,1,0,0,1,1,210
SP,1,6,1,1,4,2,2,1,1,1,1,1,1,2,2,1,2,2,1,0,4,1,697
GO,1,2,5,1,3,0,3,1,1,1,1,1,2,2,2,1,2,1,0,0,3,1,851
MG,2,10,5,0,6,4,2,3,5,2,2,2,2,2,2,2,2,0,0,0,6,3,302
ES,1,6,3,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,0,0,2,1,780
RS,1,5,1,1,3,2,1,1,1,1,1,1,2,1,2,2,2,2,0,0,3,1,320
SP,1,7,4,2,1,0,1,1,1,1,1,1,1,1,2,1,1,2,1,0,1,1,700
MG,1,8,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,0,0,2,1,151
PB,2,5,1,0,5,2,3,2,3,1,1,1,2,2,2,2,2,0,0,0,5,3,150
MG,1,3,1,1,1,1,0,1,1,1,1,1,2,2,2,2,2,1,0,0,1,1,300
MG,1,6,1,1,4,2,2,1,1,1,1,1,2,2,2,2,2,1,0,0,4,1,320
MG,2,10,1,1,3,2,1,3,3,2,2,1,2,2,2,2,2,0,1,0,3,3,150
RJ,1,8,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,2,1,4000
PR,2,3,5,1,3,2,1,2,5,1,1,1,2,2,2,2,2,1,0,0,3,3,100
SP,1,4,3,1,4,1,3,1,1,1,1,1,1,1,2,1,2,1,1,0,4,1,1460
MA,1,5,1,1,4,3,1,1,1,1,1,1,2,2,2,2,2,0,0,0,4,3,1026
PR,1,5,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,0,2,1,1000
MG,1,6,1,1,1,0,1,1,1,1,1,2,2,2,2,2,2,1,0,0,1,1,151
SP,1,8,1,2,4,1,3,1,1,1,1,1,1,1,1,1,2,2,1,0,4,1,1355
PR,1,4,1,1,1,1,0,1,1,1,1,2,2,2,2,2,2,1,1,0,1,1,300
BA,1,5,1,1,4,1,3,1,1,1,1,2,2,2,2,2,2,1,0,0,4,3,480
MG,2,4,1,1,5,2,3,2,3,1,1,2,2,2,2,2,2,1,0,0,5,3,300
PR,1,4,1,1,4,2,2,1,1,1,1,1,2,1,2,2,2,2,0,0,4,1,230
SP,1,4,3,1,4,2,2,1,1,1,1,1,1,1,1,2,2,2,0,0,4,1,600
SP,1,5,1,1,4,1,3,1,1,1,1,1,1,2,2,1,2,2,1,0,4,1,360
RJ,1,4,3,1,1,1,0,1,1,1,1,1,2,2,2,2,2,1,0,0,1,1,200
RO,1,5,1,1,3,2,1,1,1,1,2,1,2,2,2,2,2,1,0,0,3,9,650
SP,1,9,1,3,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,0,2,1,550
SP,1,4,1,1,2,1,1,1,1,1,1,1,2,1,2,1,2,2,0,0,2,1,301
SP,1,7,1,1,6,3,3,1,1,1,1,1,1,2,2,1,2,3,0,0,6,1,480
PR,1,2,3,1,4,2,2,1,1,1,1,1,2,2,2,2,2,1,0,0,4,2,275
MG,1,10,1,3,5,2,3,1,1,1,1,1,1,1,2,1,2,2,0,0,5,1,1556
PA,2,4,1,0,10,6,4,2,3,2,1,2,2,2,2,2,2,0,0,0,10,3,200
SP,1,5,5,1,7,2,5,1,2,1,1,1,2,2,2,2,2,1,0,0,7,3,1382
SP,1,4,1,1,3,3,0,1,1,1,1,1,1,1,2,1,1,2,1,0,3,1,1850
GO,2,5,5,0,1,1,0,2,3,1,2,2,2,2,2,2,2,0,0,0,1,3,250
SP,2,8,1,1,3,2,1,2,3,1,1,1,2,2,2,2,2,2,0,0,3,3,1962
PE,1,8,1,2,3,0,3,1,1,1,1,1,1,1,1,1,1,2,1,0,3,,1646
ES,1,5,1,2,6,3,3,1,1,1,1,1,2,1,2,2,2,1,0,0,6,3,350
PR,1,5,3,1,5,2,3,1,1,1,1,1,2,1,2,1,2,2,0,0,5,1,1200
TO,1,3,1,1,1,0,1,2,5,1,1,2,2,2,2,2,2,0,0,0,1,3,151
RS,1,6,1,2,3,1,2,1,1,1,1,1,1,1,2,1,1,4,2,0,3,1,1600
MG,2,5,1,0,3,1,2,2,3,1,1,2,2,2,2,2,2,0,0,0,3,3,60
RS,1,5,2,1,3,2,1,3,1,1,1,2,2,2,2,2,2,1,0,0,3,1,332
GO,1,4,1,2,4,2,2,3,7,1,1,1,1,1,2,2,2,1,0,0,4,3,1843
MG,1,5,3,0,1,1,0,1,2,1,2,2,2,2,2,2,2,0,0,0,1,3,150
MG,1,5,1,1,2,2,0,1,1,1,1,1,2,2,2,2,2,2,1,0,2,1,781
BA,2,3,1,0,2,1,1,3,3,2,1,2,2,2,2,2,2,0,0,0,2,3,400
TO,1,6,1,1,4,1,3,1,3,1,1,1,2,2,2,1,2,1,0,0,4,1,280
SP,1,10,1,3,1,0,1,1,1,1,1,1,2,1,2,1,2,1,0,0,1,1,4500
SP,1,5,1,2,4,2,2,1,1,1,1,1,1,1,1,1,1,2,1,0,4,1,2151
SP,1,3,3,1,4,3,1,1,1,1,1,1,2,2,2,1,2,1,1,0,4,1,1522
CE,1,8,3,0,5,2,3,1,1,1,1,1,2,2,2,2,2,1,0,0,5,1,753
GO,2,7,4,1,2,1,1,2,7,1,1,1,2,2,2,2,2,1,1,0,2,3,352
SC,2,5,2,1,4,3,1,2,4,2,1,2,2,2,2,2,2,0,0,0,4,,250
CE,1,6,1,1,9,5,4,1,1,1,1,1,2,2,2,1,2,1,0,0,9,1,972
SP,1,2,1,0,3,1,2,1,1,1,1,1,1,2,2,2,2,1,0,0,3,1,400
SC,1,5,1,1,2,2,0,1,1,1,1,2,2,2,2,2,2,0,1,0,2,,80
MG,1,3,1,0,6,3,3,1,1,1,1,1,2,2,2,2,2,1,0,0,6,1,302
GO,1,3,5,1,1,0,1,1,3,1,2,2,2,2,2,2,2,0,0,0,1,2,151
ES,2,3,1,1,3,1,2,1,5,1,1,2,1,2,2,2,2,2,0,0,3,3,200
TO,1,5,1,0,4,2,2,1,1,1,2,1,2,2,2,2,2,1,0,0,4,3,110
MG,1,7,1,1,5,4,1,1,3,1,1,1,2,2,2,2,2,1,0,0,5,3,150
MT,2,4,1,0,2,1,1,3,3,2,1,2,2,2,2,2,2,0,0,0,2,3,90
GO,1,6,1,1,5,1,4,1,1,1,1,1,2,2,2,1,2,2,0,0,5,1,475
PI,2,10,1,1,8,5,3,1,5,1,1,2,2,2,2,2,2,1,0,0,8,3,281
AM,1,3,1,0,2,0,2,1,3,1,1,1,2,2,2,2,2,1,0,0,2,3,35
PR,1,6,5,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,2,1,375
BA,1,8,1,1,2,0,2,1,1,1,1,1,1,2,1,1,2,2,0,0,2,1,300
MG,1,5,3,1,1,1,0,1,1,1,1,1,1,2,2,1,2,1,1,0,1,1,1200
SP,1,2,4,1,2,1,1,2,1,1,1,1,2,2,2,1,2,1,0,0,2,3,350
BA,1,5,1,1,4,3,1,1,1,1,2,2,2,2,2,2,2,0,0,0,4,2,852
PR,1,4,1,1,3,2,1,1,3,1,1,1,2,2,2,2,2,1,0,0,3,9,300
RJ,1,1,3,0,2,1,1,1,2,1,1,2,2,2,2,2,2,1,0,0,2,1,250
RN,1,7,1,2,1,0,1,1,2,1,1,2,2,2,2,2,2,0,0,0,1,1,151
RJ,1,4,1,1,2,1,1,2,1,1,1,1,2,2,2,2,2,1,0,0,2,3,2190
DF,1,5,3,1,4,3,1,1,1,1,1,1,2,2,2,2,2,2,0,0,4,1,660
SP,1,12,1,4,4,2,2,1,1,1,1,1,1,1,1,1,1,3,2,3,4,1,2300
PE,1,6,1,1,13,4,9,1,1,1,1,1,1,1,2,1,2,4,0,0,13,,3303
MA,2,5,5,0,9,4,5,2,3,2,1,2,2,2,2,2,2,0,0,0,9,3,337
RS,1,7,1,1,6,1,5,1,1,1,1,1,2,1,2,2,2,1,0,0,6,3,550
RS,1,9,1,2,3,2,1,1,2,1,1,1,2,1,2,2,2,3,1,1,3,1,410
PI,1,5,1,0,2,1,1,1,1,1,1,1,2,2,2,1,2,1,0,0,2,1,302
